product_id,product_name,category_id,supplier_id,unit_price,cost_price,brand,expiry_date,storage_condition,created_at,pack_info
3258,Health_Product_3258,6,5,40.66,23.89,MediCare,2028-03-05,Ambient,2025-11-11,Form: Liquid / Pack: 300ml / Strength: 250mg/5ml
3259,Health_Product_3259,2,3,85.2,60.38,MediCare,2026-08-27,Refrigerated,2025-02-07,Pack: 90 tabs | Strength: 50mg | Form: Tablet
3260,Health_Product_3260,4,2,200.73,80.48,MediCare,2028-01-20,Refrigerated,2022-03-26,Pack: 60g
3261,Health_Product_3261,1,3,241.27,121.81,CuraMax,2028-06-29,Ambient,2022-05-02,Pack: 30 tabs | Strength: 500mg | Form: Tablet
3262,Health_Product_3262,9,1,275.31,182.96,PharmaCo,2028-01-30,Ambient,2022-02-03,Pack: 20 units | Form: Kit
3263,Health_Product_3263,8,1,155.33,107.95,BioZen,2027-07-26,Refrigerated,2024-01-26,Pack: 90g | Form: Cream
3264,Health_Product_3264,7,1,212.72,121.77,MediCare,2029-11-23,Controlled,2025-10-11,Pack: 20g | Form: Bandage
3265,Health_Product_3265,8,1,71.14,28.67,BioZen,2029-03-10,Ambient,2025-02-05,Form: Cream / Pack: 30g
3266,Health_Product_3266,1,5,278.87,190.62,PharmaCo,2028-09-04,Controlled,2023-08-29,Pack: 30 tabs | Strength: 650mg | Form: Tablet
3267,Health_Product_3267,1,4,290.08,120.25,PharmaCo,2026-12-04,Controlled,2025-10-24,Strength: 25mg / Pack: 30 tabs
3268,Health_Product_3268,9,3,221.45,106.42,CuraMax,2029-03-16,Controlled,2023-10-30,Pack: 100 units | Form: Kit
3269,Health_Product_3269,6,4,141.64,69.25,VitalMeds,2026-05-12,Refrigerated,2024-03-06,Pack: 50ml | Strength: 200mg/5ml | Form: Liquid
3270,Health_Product_3270,5,2,281.2,144.96,MediCare,2026-12-18,Controlled,2023-05-24,Form: Device / Warranty: 24m
3271,Health_Product_3271,5,4,174.96,112.39,BioZen,2027-01-19,Controlled,2022-12-18,Form: Device | Warranty: 24m
3272,Health_Product_3272,9,3,96.34,120.35,CuraMax,2026-11-05,Controlled,2024-01-14,Pack: 90 units / Form: Kit
3273,Health_Product_3273,1,5,268.08,165.21,CuraMax,2029-01-13,Ambient,2022-07-27,Pack: 100 tabs | Strength: 100mg | Form: Tablet
3274,Health_Product_3274,1,5,69.63,24.94,BioZen,2027-02-09,Controlled,2024-02-15,Pack: 100 tabs | Strength: 500mg | Form: Tablet
3275,Health_Product_3275,6,5,185.23,225.62,PharmaCo,2026-10-03,Ambient,2023-06-03,Pack: 300ml | Strength: 50mg/5ml | Form: Liquid
3276,Health_Product_3276,9,5,198.23,124.21,VitalMeds,2029-01-19,Ambient,2025-02-09,Pack: 10 units | Form: Kit
3277,Health_Product_3277,7,1,77.61,39.93,MediCare,2026-08-07,Controlled,2023-12-26,Pack: 10g | Form: Bandage
3278,Health_Product_3278,1,4,102.86,71.96,MediCare,2028-05-29,Controlled,2022-07-26,Form: Tablet / Strength: 50mg / Pack: 100 tabs
3279,Health_Product_3279,9,2,155.87,102.07,HealthPlus,2028-08-29,Controlled,2022-06-01,Pack: 20 units | Form: Kit
3280,Health_Product_3280,9,3,26.19,15.35,LifeLine,2028-01-09,Refrigerated,2023-09-21,Pack: 60 units / Form: Kit
3281,Health_Product_3281,5,4,133.34,49.75,VitalMeds,2026-07-04,Controlled,2022-01-26,Form: Device | Warranty: 24m
3282,Health_Product_3282,2,4,101.03,59.75,HealthPlus,2028-02-12,Ambient,2025-03-24,Pack: 30 tabs | Strength: 50mg | Form: Tablet
3283,Health_Product_3283,4,4,218.74,150.34,VitalMeds,2026-10-14,Ambient,2023-12-31,Pack: 10g | Form: Cream
3284,Health_Product_3284,7,2,257.32,126.19,CuraMax,2028-04-28,Controlled,2025-07-21,Pack: 10g | Form: Bandage
3285,Health_Product_3285,2,4,191.77,126.59,LifeLine,2026-01-25,Ambient,2024-09-28,Pack: 20 tabs / Strength: 500mg
3286,Health_Product_3286,3,2,280.37,130.62,BioZen,2026-12-24,Controlled,2022-10-21,Strength: 250mg / Form: Capsule / Pack: 20 caps
3287,Health_Product_3287,8,1,162.69,91.26,LifeLine,2026-04-05,Ambient,2025-08-18,Pack: 100g | Form: Cream
3288,Health_Product_3288,6,5,69.47,40.98,CuraMax,2027-06-16,Controlled,2021-12-10,Pack: 150ml | Strength: 650mg/5ml | Form: Liquid
3289,Health_Product_3289,4,2,284.05,170.67,MediCare,2027-03-26,Refrigerated,2025-05-14,Pack: 30g | Form: Cream
3290,Health_Product_3290,5,5,19.98,13.52,PharmaCo,2026-11-15,Controlled,2021-12-23,Form: Device | Warranty: 12m
3291,Health_Product_3291,6,2,254.69,111.25,HealthPlus,2028-05-03,Ambient,2023-01-13,Pack: 100ml | Strength: 500mg/5ml | Form: Liquid
3292,Health_Product_3292,7,2,86.74,38.78,HealthPlus,2030-01-01,Refrigerated,2024-05-29,
3293,Health_Product_3293,5,2,248.44,151.67,LifeLine,2029-07-28,Ambient,2024-05-23,Form: Device | Warranty: 24m
3294,Health_Product_3294,3,2,166.37,69.14,PharmaCo,2028-01-07,Ambient,2023-11-15,Pack: 90 caps / Strength: 200mg
3295,Health_Product_3295,5,1,261.9,136.65,PharmaCo,2030-01-18,Refrigerated,2025-06-10,Form: Device | Warranty: 12m
3296,Health_Product_3296,4,2,246.29,88.03,LifeLine,2026-04-18,Ambient,2022-05-20,Pack: 30g | Form: Cream
3297,Health_Product_3297,7,4,223.68,89.96,MediCare,2029-05-27,Ambient,2022-04-04,Pack: 100g | Form: Bandage
3298,Health_Product_3298,3,3,275.29,356.91,HealthPlus,2026-09-19,Refrigerated,2025-06-18,Pack: 30 caps | Strength: 25mg | Form: Capsule
3299,Health_Product_3299,3,2,101.13,63.36,HealthPlus,2026-12-15,Refrigerated,2023-12-28,Pack: 20 caps | Strength: 100mg | Form: Capsule
3300,Health_Product_3300,2,3,196.06,76.99,PharmaCo,2029-09-07,Ambient,2022-06-15,Pack: 10 tabs | Strength: 100mg | Form: Tablet
3301,Health_Product_3301,3,5,15.96,6.93,VitalMeds,2027-01-02,Ambient,2023-02-17,Strength: 200mg / Pack: 90 caps
3302,Health_Product_3302,1,2,47.98,18.55,HealthPlus,2026-05-25,Ambient,2022-10-17,Pack: 90 tabs | Strength: 200mg | Form: Tablet
3303,Health_Product_3303,8,4,231.3,118.05,BioZen,2028-06-18,Refrigerated,2021-11-08,Pack: 30g | Form: Cream
3304,Health_Product_3304,3,3,106.71,42.33,VitalMeds,2026-12-29,Ambient,2023-01-23,Pack: 20 caps | Strength: 250mg | Form: Capsule
3305,Health_Product_3305,5,3,38.58,19.75,LifeLine,2026-05-16,Refrigerated,2024-02-23,Form: Device / Warranty: 12m
3306,Health_Product_3306,2,3,204.43,126.93,BioZen,2026-11-06,Refrigerated,2025-02-23,Strength: 50mg / Pack: 10 tabs
3307,Health_Product_3307,3,4,273.05,293.9,VitalMeds,2027-08-29,Refrigerated,2025-11-06,Form: Capsule / Pack: 30 caps / Strength: 500mg
3308,Health_Product_3308,7,4,119.09,54.04,BioZen,2026-12-31,Controlled,2024-10-01,Pack: 20g | Form: Bandage
3309,Health_Product_3309,1,2,57.51,34.47,HealthPlus,2027-05-18,Ambient,2024-06-02,Pack: 90 tabs / Strength: 25mg / Form: Tablet
3310,Health_Product_3310,1,5,221.65,153.66,PharmaCo,2028-10-01,Controlled,2022-12-20,Pack: 90 tabs | Strength: 100mg | Form: Tablet
3311,Health_Product_3311,7,4,294.86,141.12,PharmaCo,2030-01-18,Controlled,2023-12-21,Pack: 10g | Form: Bandage
3312,Health_Product_3312,3,1,272.11,128.37,HealthPlus,2027-09-03,Ambient,2021-12-15,Strength: 25mg / Pack: 30 caps
3313,Health_Product_3313,2,4,56.59,31.77,HealthPlus,2028-11-25,Ambient,2021-12-18,Pack: 30 tabs | Strength: 650mg | Form: Tablet
3314,Health_Product_3314,8,5,176.67,77.88,MediCare,2027-04-23,Refrigerated,2023-03-05,Pack: 20g
3315,Health_Product_3315,8,5,7.49,4.43,HealthPlus,2027-08-26,Refrigerated,2021-12-17,Pack: 60g | Form: Cream
3316,Health_Product_3316,9,4,257.24,328.21,VitalMeds,2026-11-01,Ambient,2023-11-12,Pack: 30 units / Form: Kit
3317,Health_Product_3317,9,1,195.22,101.5,VitalMeds,2029-06-25,Refrigerated,2023-10-01,Pack: 30 units | Form: Kit
3318,Health_Product_3318,4,3,295.68,177.83,MediCare,2027-05-29,Controlled,2024-06-12,Pack: 20g | Form: Cream
3319,Health_Product_3319,7,4,158.5,93.7,VitalMeds,2028-12-22,Controlled,2024-08-17,Pack: 60g | Form: Bandage
3320,Health_Product_3320,9,3,230.71,84.05,BioZen,2028-01-24,Ambient,2023-11-01,Pack: 90 units | Form: Kit
3321,Health_Product_3321,5,1,64.94,27.14,VitalMeds,2027-04-16,Controlled,2023-09-14,Form: Device | Warranty: 6m
3322,Health_Product_3322,6,3,141.72,96.46,HealthPlus,2027-02-25,Controlled,2024-10-04,Pack: 450ml / Strength: 25mg/5ml
3323,Health_Product_3323,9,5,162.83,113.56,CuraMax,2029-11-24,Controlled,2022-05-30,Form: Kit / Pack: 20 units
3324,Health_Product_3324,5,4,81.07,51.78,PharmaCo,2027-05-22,Refrigerated,2022-11-11,Form: Device
3325,Health_Product_3325,1,1,134.9,93.2,CuraMax,2029-09-23,Refrigerated,2024-08-25,Pack: 100 tabs | Strength: 200mg | Form: Tablet
3326,Health_Product_3326,7,4,150.33,69.64,CuraMax,2029-06-10,Ambient,2025-11-30,Pack: 100g | Form: Bandage
3327,Health_Product_3327,7,3,146.15,64.55,CuraMax,2026-01-28,Ambient,2025-05-11,Pack: 100g | Form: Bandage
3328,Health_Product_3328,6,3,166.28,81.84,HealthPlus,2029-06-07,Controlled,2022-07-18,
3329,Health_Product_3329,2,1,83.1,30.79,VitalMeds,2029-02-22,Ambient,2024-09-22,Pack: 60 tabs | Strength: 500mg | Form: Tablet
3330,Health_Product_3330,2,4,5.38,3.5,MediCare,2026-02-13,Ambient,2022-10-16,Form: Tablet / Strength: 650mg / Pack: 10 tabs
3331,Health_Product_3331,3,2,90.84,64.87,PharmaCo,2028-01-02,Ambient,2025-11-22,Pack: 90 caps | Strength: 250mg | Form: Capsule
3332,Health_Product_3332,2,4,110.01,72.04,LifeLine,2026-05-02,Refrigerated,2023-11-12,Pack: 10 tabs | Strength: 250mg | Form: Tablet
3333,Health_Product_3333,8,5,139.54,77.49,VitalMeds,2029-02-07,Ambient,2021-11-21,Pack: 100g | Form: Cream
3334,Health_Product_3334,2,5,253.53,116.43,BioZen,2028-11-01,Ambient,2022-03-27,Strength: 250mg / Pack: 100 tabs
3335,Health_Product_3335,5,5,242.34,102.55,CuraMax,2029-09-23,Controlled,2022-08-17,Form: Device | Warranty: 24m
3336,Health_Product_3336,9,1,229.16,111.07,LifeLine,2029-10-16,Controlled,2025-05-17,Pack: 100 units / Form: Kit
3337,Health_Product_3337,3,2,69.86,41.69,HealthPlus,2026-12-10,Refrigerated,2022-02-11,Pack: 30 caps | Strength: 650mg | Form: Capsule
3338,Health_Product_3338,3,3,259.54,133.77,VitalMeds,2026-11-16,Ambient,2023-03-10,Pack: 90 caps | Strength: 650mg | Form: Capsule
3339,Health_Product_3339,3,4,47.51,33.05,PharmaCo,2026-10-22,Refrigerated,2024-10-30,Pack: 20 caps | Strength: 500mg | Form: Capsule
3340,Health_Product_3340,9,5,258.23,172.0,PharmaCo,2027-03-07,Ambient,2023-10-02,Pack: 10 units / Form: Kit
3341,Health_Product_3341,8,3,283.9,110.12,CuraMax,2026-08-23,Ambient,2023-06-11,Pack: 10g | Form: Cream
3342,Health_Product_3342,9,1,147.68,58.87,LifeLine,2026-10-06,Controlled,2024-07-01,Pack: 90 units | Form: Kit
3343,Health_Product_3343,8,5,86.21,51.74,MediCare,2027-11-26,Ambient,2022-04-27,Pack: 10g | Form: Cream
3344,Health_Product_3344,6,3,213.94,93.15,PharmaCo,2029-02-23,Controlled,2025-09-29,Pack: 300ml | Strength: 200mg/5ml | Form: Liquid
3345,Health_Product_3345,2,5,14.55,9.35,CuraMax,2026-12-08,Ambient,2024-04-20,Pack: 100 tabs | Strength: 650mg | Form: Tablet
3346,Health_Product_3346,4,3,114.41,65.08,MediCare,2029-04-23,Ambient,2023-01-05,Pack: 90g | Form: Cream
3347,Health_Product_3347,5,2,218.52,95.06,BioZen,2028-05-03,Refrigerated,2023-02-12,Form: Device | Warranty: 12m
3348,Health_Product_3348,9,5,137.28,72.36,CuraMax,2026-11-20,Refrigerated,2025-10-10,Pack: 20 units | Form: Kit
3349,Health_Product_3349,2,4,83.58,41.81,BioZen,2026-07-26,Refrigerated,2024-05-16,Pack: 20 tabs / Strength: 500mg / Form: Tablet
3350,Health_Product_3350,8,5,83.88,56.46,CuraMax,2026-01-17,Ambient,2022-02-06,Pack: 100g | Form: Cream
3351,Health_Product_3351,7,4,287.75,104.14,MediCare,2027-06-07,Refrigerated,2022-01-01,Pack: 30g | Form: Bandage
3352,Health_Product_3352,9,1,62.44,42.55,PharmaCo,2028-06-08,Refrigerated,2023-11-01,Form: Kit / Pack: 30 units
3353,Health_Product_3353,2,2,60.01,35.48,VitalMeds,2025-12-16,Ambient,2022-01-21,Pack: 90 tabs | Strength: 200mg | Form: Tablet
3354,Health_Product_3354,2,5,147.52,91.89,CuraMax,2026-02-14,Ambient,2025-12-09,Pack: 90 tabs | Strength: 250mg | Form: Tablet
3355,Health_Product_3355,4,4,116.0,40.71,MediCare,2026-01-12,Controlled,2022-11-19,Form: Cream / Pack: 10g
3356,Health_Product_3356,5,1,216.95,126.36,CuraMax,2027-03-16,Controlled,2022-05-24,Form: Device | Warranty: 24m
3357,Health_Product_3357,1,4,110.53,62.75,HealthPlus,2026-11-18,Refrigerated,2024-07-15,Pack: 20 tabs / Strength: 100mg
3358,Health_Product_3358,5,3,295.84,162.35,HealthPlus,2028-04-17,Refrigerated,2025-11-18,Form: Device | Warranty: 24m
3359,Health_Product_3359,1,1,239.85,153.69,CuraMax,2026-11-17,Ambient,2023-09-02,Pack: 30 tabs / Form: Tablet / Strength: 50mg
3360,Health_Product_3360,6,3,204.32,113.53,MediCare,2026-02-27,Controlled,2023-10-16,Pack: 50ml | Strength: 500mg/5ml | Form: Liquid
3361,Health_Product_3361,8,3,78.3,52.24,LifeLine,2028-09-05,Refrigerated,2025-04-26,Pack: 60g | Form: Cream
3362,Health_Product_3362,5,5,84.88,37.01,PharmaCo,2028-01-08,Ambient,2022-06-20,Form: Device | Warranty: 6m
3363,Health_Product_3363,1,3,244.42,158.44,HealthPlus,2026-01-23,Refrigerated,2023-07-31,Pack: 10 tabs | Strength: 200mg | Form: Tablet
3364,Health_Product_3364,3,4,230.51,95.97,VitalMeds,2026-11-05,Ambient,2022-07-12,Pack: 20 caps | Strength: 250mg | Form: Capsule
3365,Health_Product_3365,8,5,172.42,112.22,VitalMeds,2029-08-09,Refrigerated,2022-04-13,Pack: 30g | Form: Cream
3366,Health_Product_3366,9,5,19.48,13.6,BioZen,2029-03-16,Ambient,2021-11-19,Pack: 60 units / Form: Kit
3367,Health_Product_3367,2,4,298.44,141.52,PharmaCo,2029-05-24,Controlled,2024-02-12,Pack: 20 tabs | Strength: 250mg | Form: Tablet
3368,Health_Product_3368,3,5,275.56,311.66,MediCare,2026-12-10,Ambient,2022-02-09,Pack: 90 caps | Strength: 650mg | Form: Capsule
3369,Health_Product_3369,2,5,131.05,77.79,CuraMax,2029-09-11,Refrigerated,2023-08-13,Pack: 30 tabs | Strength: 25mg | Form: Tablet
3370,Health_Product_3370,5,4,190.38,72.23,PharmaCo,2029-08-28,Ambient,2025-04-18,
3371,Health_Product_3371,3,5,213.63,113.82,VitalMeds,2026-10-30,Refrigerated,2022-12-15,Pack: 30 caps / Strength: 500mg / Form: Capsule
3372,Health_Product_3372,2,3,296.88,143.52,CuraMax,2027-10-17,Refrigerated,2022-03-19,Pack: 60 tabs / Strength: 200mg
3373,Health_Product_3373,2,2,203.49,136.91,MediCare,2026-12-28,Ambient,2024-06-29,Pack: 90 tabs | Strength: 250mg | Form: Tablet
3374,Health_Product_3374,1,3,10.75,7.25,LifeLine,2029-12-03,Refrigerated,2025-05-06,Pack: 60 tabs | Strength: 500mg | Form: Tablet
3375,Health_Product_3375,9,1,226.09,137.75,MediCare,2029-12-05,Refrigerated,2024-12-21,Pack: 30 units | Form: Kit
3376,Health_Product_3376,3,5,32.03,18.98,MediCare,2026-12-05,Refrigerated,2023-05-27,Pack: 100 caps | Strength: 100mg | Form: Capsule
3377,Health_Product_3377,7,4,84.67,52.62,PharmaCo,2029-05-21,Controlled,2025-08-02,Pack: 100g | Form: Bandage
3378,Health_Product_3378,7,1,217.93,105.79,BioZen,2027-05-08,Ambient,2025-03-06,Pack: 30g | Form: Bandage
3379,Health_Product_3379,8,3,36.31,18.14,CuraMax,2027-08-04,Controlled,2023-06-24,Pack: 60g / Form: Cream
3380,Health_Product_3380,2,5,243.57,135.15,HealthPlus,2027-10-05,Refrigerated,2023-04-23,Pack: 30 tabs / Strength: 100mg / Form: Tablet
3381,Health_Product_3381,4,2,6.6,4.6,HealthPlus,2026-02-24,Controlled,2022-07-06,Pack: 100g / Form: Cream
3382,Health_Product_3382,8,3,294.65,182.06,BioZen,2029-10-03,Ambient,2024-11-27,Pack: 100g
3383,Health_Product_3383,6,3,145.01,80.32,HealthPlus,2026-05-25,Ambient,2022-09-11,Pack: 50ml | Strength: 650mg/5ml | Form: Liquid
3384,Health_Product_3384,9,1,228.35,145.01,LifeLine,2026-08-06,Controlled,2024-10-06,Pack: 90 units | Form: Kit
3385,Health_Product_3385,2,1,243.99,118.88,CuraMax,2025-12-14,Controlled,2023-06-30,Pack: 90 tabs | Strength: 25mg | Form: Tablet
3386,Health_Product_3386,3,2,35.12,21.78,VitalMeds,2026-12-16,Refrigerated,2024-11-14,
3387,Health_Product_3387,9,5,239.35,120.14,CuraMax,2027-10-06,Refrigerated,2023-06-20,Pack: 60 units | Form: Kit
3388,Health_Product_3388,8,3,6.56,2.97,LifeLine,2026-04-24,Refrigerated,2023-10-25,Pack: 60g | Form: Cream
3389,Health_Product_3389,9,1,197.76,113.83,MediCare,2026-11-20,Ambient,2024-08-17,Pack: 10 units | Form: Kit
3390,Health_Product_3390,6,1,156.31,94.43,LifeLine,2027-05-01,Controlled,2025-07-04,Pack: 100ml | Strength: 250mg/5ml | Form: Liquid
3391,Health_Product_3391,1,1,279.78,145.47,MediCare,2028-05-19,Controlled,2025-06-18,Strength: 250mg / Form: Tablet / Pack: 90 tabs
3392,Health_Product_3392,3,5,263.44,147.32,LifeLine,2026-12-15,Refrigerated,2025-03-01,Pack: 10 caps / Strength: 50mg
3393,Health_Product_3393,8,5,137.05,83.16,CuraMax,2028-07-27,Refrigerated,2025-11-06,Pack: 10g | Form: Cream
3394,Health_Product_3394,9,4,234.95,271.6,HealthPlus,2026-09-23,Controlled,2023-01-24,Pack: 60 units / Form: Kit
3395,Health_Product_3395,6,2,16.63,11.33,PharmaCo,2026-08-20,Refrigerated,2022-01-05,Form: Liquid / Pack: 500ml / Strength: 250mg/5ml
3396,Health_Product_3396,3,4,180.95,87.07,BioZen,2026-12-26,Controlled,2025-06-14,Pack: 100 caps / Strength: 500mg / Form: Capsule
3397,Health_Product_3397,4,5,240.44,168.8,HealthPlus,2028-04-12,Ambient,2025-09-11,Pack: 100g | Form: Cream
3398,Health_Product_3398,8,1,249.41,146.1,MediCare,2028-05-27,Controlled,2025-04-13,Pack: 60g | Form: Cream
3399,Health_Product_3399,4,4,82.08,52.65,VitalMeds,2028-01-07,Refrigerated,2025-04-04,Pack: 30g | Form: Cream
3400,Health_Product_3400,3,4,203.61,123.98,CuraMax,2027-03-05,Refrigerated,2023-04-28,Pack: 100 caps | Strength: 200mg | Form: Capsule
3401,Health_Product_3401,7,3,119.16,50.77,HealthPlus,2028-09-04,Refrigerated,2024-07-29,Pack: 10g | Form: Bandage
3402,Health_Product_3402,7,2,274.18,103.21,HealthPlus,2029-11-05,Ambient,2023-11-23,
3403,Health_Product_3403,3,5,297.7,378.65,HealthPlus,2026-11-03,Controlled,2022-07-14,Pack: 10 caps | Strength: 200mg | Form: Capsule
3404,Health_Product_3404,2,1,144.88,78.1,PharmaCo,2027-10-28,Controlled,2025-08-30,Form: Tablet / Strength: 100mg / Pack: 100 tabs
3405,Health_Product_3405,7,2,26.44,16.12,HealthPlus,2029-09-24,Ambient,2024-06-19,Pack: 20g | Form: Bandage
3406,Health_Product_3406,7,3,207.49,256.56,BioZen,2026-07-30,Refrigerated,2023-07-18,
3407,Health_Product_3407,7,4,210.5,240.93,VitalMeds,2026-11-27,Controlled,2024-08-01,Pack: 100g | Form: Bandage
3408,Health_Product_3408,3,2,122.87,55.96,LifeLine,2029-11-28,Controlled,2023-12-22,Pack: 90 caps | Strength: 100mg | Form: Capsule
3409,Health_Product_3409,4,3,60.89,37.77,HealthPlus,2026-08-01,Ambient,2025-11-03,Pack: 90g / Form: Cream
3410,Health_Product_3410,3,1,264.03,119.45,BioZen,2028-02-02,Ambient,2023-06-04,
3411,Health_Product_3411,9,1,47.45,29.15,VitalMeds,2029-08-01,Refrigerated,2023-03-30,Pack: 90 units
3412,Health_Product_3412,9,3,33.22,16.35,CuraMax,2029-06-07,Ambient,2025-10-11,Pack: 100 units / Form: Kit
3413,Health_Product_3413,3,1,28.74,32.11,HealthPlus,2027-03-01,Controlled,2023-04-22,
3414,Health_Product_3414,5,3,126.68,51.03,LifeLine,2028-05-18,Ambient,2024-01-14,Form: Device | Warranty: 24m
3415,Health_Product_3415,2,3,40.74,17.35,CuraMax,2026-05-13,Refrigerated,2022-01-24,Strength: 250mg / Pack: 90 tabs
3416,Health_Product_3416,8,1,13.77,8.31,BioZen,2029-05-04,Refrigerated,2024-05-05,Pack: 30g | Form: Cream
3417,Health_Product_3417,3,1,110.77,61.73,CuraMax,2026-11-19,Refrigerated,2024-10-31,Pack: 10 caps | Strength: 100mg | Form: Capsule
3418,Health_Product_3418,8,2,205.41,87.39,CuraMax,2030-01-11,Ambient,2024-11-21,Pack: 30g / Form: Cream
3419,Health_Product_3419,2,5,114.68,78.45,PharmaCo,2029-02-13,Refrigerated,2022-01-31,
3420,Health_Product_3420,7,5,139.25,62.95,VitalMeds,2029-12-19,Ambient,2023-07-31,Pack: 90g | Form: Bandage
3421,Health_Product_3421,9,1,278.71,140.97,PharmaCo,2028-07-05,Controlled,2022-08-09,Pack: 30 units | Form: Kit
3422,Health_Product_3422,8,5,228.7,97.16,CuraMax,2028-08-26,Refrigerated,2022-05-29,
3423,Health_Product_3423,2,3,215.72,106.47,CuraMax,2029-05-31,Ambient,2023-08-08,Strength: 50mg / Pack: 90 tabs / Form: Tablet
3424,Health_Product_3424,2,2,241.7,128.56,BioZen,2028-12-28,Refrigerated,2023-10-11,Strength: 200mg / Form: Tablet / Pack: 60 tabs
3425,Health_Product_3425,6,3,69.47,31.9,PharmaCo,2026-08-28,Refrigerated,2024-08-17,Pack: 150ml / Strength: 500mg/5ml / Form: Liquid
3426,Health_Product_3426,9,3,44.84,28.45,LifeLine,2026-05-10,Ambient,2024-12-12,Pack: 90 units | Form: Kit
3427,Health_Product_3427,3,4,255.9,126.86,BioZen,2026-11-30,Controlled,2024-05-17,Pack: 10 caps | Strength: 500mg | Form: Capsule
3428,Health_Product_3428,7,2,103.76,64.32,HealthPlus,2027-09-11,Refrigerated,2023-10-11,Pack: 90g | Form: Bandage
3429,Health_Product_3429,9,2,85.57,36.51,BioZen,2028-03-24,Ambient,2023-09-07,Pack: 10 units | Form: Kit
3430,Health_Product_3430,1,3,129.32,63.3,PharmaCo,2029-03-19,Controlled,2022-12-09,Pack: 100 tabs | Strength: 500mg | Form: Tablet
3431,Health_Product_3431,2,4,99.52,35.13,LifeLine,2029-05-14,Ambient,2023-11-19,Pack: 100 tabs / Strength: 50mg / Form: Tablet
3432,Health_Product_3432,9,1,203.01,128.04,BioZen,2026-04-27,Ambient,2022-07-12,Pack: 100 units / Form: Kit
3433,Health_Product_3433,1,1,246.77,143.52,CuraMax,2026-03-05,Refrigerated,2022-03-30,Pack: 100 tabs | Strength: 50mg | Form: Tablet
3434,Health_Product_3434,3,4,141.5,92.34,LifeLine,2026-10-22,Ambient,2025-05-17,Pack: 60 caps | Strength: 25mg | Form: Capsule
3435,Health_Product_3435,1,5,51.44,26.68,BioZen,2029-04-06,Refrigerated,2023-05-22,
3436,Health_Product_3436,3,4,42.4,27.39,PharmaCo,2027-02-09,Ambient,2022-02-25,Pack: 100 caps | Strength: 650mg | Form: Capsule
3437,Health_Product_3437,2,1,204.83,120.77,LifeLine,2026-11-07,Controlled,2023-08-26,Pack: 10 tabs | Strength: 250mg | Form: Tablet
3438,Health_Product_3438,3,4,158.96,55.85,BioZen,2026-10-11,Controlled,2024-01-02,Pack: 10 caps | Strength: 250mg | Form: Capsule
3439,Health_Product_3439,4,2,185.93,82.53,BioZen,2027-01-14,Controlled,2024-02-22,Form: Cream / Pack: 30g
3440,Health_Product_3440,6,5,268.54,143.06,MediCare,2028-05-10,Controlled,2024-12-30,Pack: 500ml | Strength: 200mg/5ml | Form: Liquid
3441,Health_Product_3441,7,1,123.14,71.29,CuraMax,2029-01-31,Controlled,2024-10-14,Pack: 10g | Form: Bandage
3442,Health_Product_3442,3,3,226.0,84.58,PharmaCo,2026-12-28,Ambient,2024-01-17,Strength: 25mg / Pack: 20 caps
3443,Health_Product_3443,2,2,41.98,25.64,MediCare,2027-12-14,Ambient,2021-12-12,Pack: 60 tabs | Strength: 100mg | Form: Tablet
3444,Health_Product_3444,6,1,258.4,142.41,PharmaCo,2027-07-22,Refrigerated,2023-09-26,Pack: 150ml / Strength: 200mg/5ml / Form: Liquid
